Name,PM10 (µg/m³),Pollution Category
Bulandshahr,26.5,1 - Very Good
Bulandshahr,22.0,1 - Very Good
Bulandshahr,6.4,1 - Very Good
Bulandshahr,19.8,1 - Very Good
Bulandshahr,46.1,1 - Very Good
Bulandshahr,19.4,1 - Very Good
Bulandshahr,37.5,1 - Very Good
Bulandshahr,51.9,2 - Good
Bulandshahr,32.4,1 - Very Good
Bulandshahr,19.3,1 - Very Good
Bulandshahr,51.5,2 - Good
Bulandshahr,15.9,1 - Very Good
Bulandshahr,21.9,1 - Very Good
Bulandshahr,47.0,1 - Very Good
Bulandshahr,15.5,1 - Very Good
Bulandshahr,11.2,1 - Very Good
Bulandshahr,36.6,1 - Very Good
Bulandshahr,26.0,1 - Very Good
Bulandshahr,33.9,1 - Very Good
Bulandshahr,49.1,1 - Very Good
Bulandshahr,43.2,1 - Very Good
Bulandshahr,111.3,3 - Satisfactory
Bulandshahr,81.3,2 - Good
Bulandshahr,42.6,1 - Very Good
Bulandshahr,27.8,1 - Very Good
Bulandshahr,82.7,2 - Good
Bulandshahr,56.0,2 - Good
Bulandshahr,22.9,1 - Very Good
Bulandshahr,53.0,2 - Good
Bulandshahr,43.2,1 - Very Good
Bulandshahr,37.0,1 - Very Good
Bulandshahr,40.7,1 - Very Good
Bulandshahr,29.0,1 - Very Good
Bulandshahr,32.5,1 - Very Good
Bulandshahr,55.6,2 - Good
Bulandshahr,40.6,1 - Very Good
Bulandshahr,38.4,1 - Very Good
Bulandshahr,46.0,1 - Very Good
Bulandshahr,44.0,1 - Very Good
Bulandshahr,47.6,1 - Very Good
Bulandshahr,64.7,2 - Good
Bulandshahr,28.7,1 - Very Good
Bulandshahr,37.4,1 - Very Good
Bulandshahr,35.6,1 - Very Good
Bulandshahr,33.9,1 - Very Good
Bulandshahr,27.0,1 - Very Good
Bulandshahr,44.4,1 - Very Good
Bulandshahr,31.1,1 - Very Good
Bulandshahr,33.4,1 - Very Good
Bulandshahr,45.3,1 - Very Good
Bulandshahr,9.6,1 - Very Good
Bulandshahr,13.8,1 - Very Good
Bulandshahr,46.6,1 - Very Good
Bulandshahr,40.2,1 - Very Good
Bulandshahr,45.8,1 - Very Good
Bulandshahr,97.3,2 - Good
Bulandshahr,76.8,2 - Good
Bulandshahr,63.3,2 - Good
Bulandshahr,79.6,2 - Good
Bulandshahr,83.1,2 - Good
Bulandshahr,46.3,1 - Very Good
Bulandshahr,91.3,2 - Good
Bulandshahr,91.5,2 - Good
Bulandshahr,25.0,1 - Very Good
Bulandshahr,41.2,1 - Very Good
Bulandshahr,68.5,2 - Good
Bulandshahr,52.4,2 - Good
Bulandshahr,101.5,3 - Satisfactory
Bulandshahr,68.0,2 - Good
Bulandshahr,71.5,2 - Good
Bulandshahr,112.9,3 - Satisfactory
Bulandshahr,108.7,3 - Satisfactory
Bulandshahr,89.2,2 - Good
Bulandshahr,171.8,3 - Satisfactory
Bulandshahr,61.0,2 - Good
Bulandshahr,116.9,3 - Satisfactory
Bulandshahr,96.9,2 - Good
Bulandshahr,93.8,2 - Good
Bulandshahr,99.2,2 - Good
Bulandshahr,93.4,2 - Good
Bulandshahr,93.1,2 - Good
