Name,CO Pollution Category,SO2 Pollution Category,Final Pollution Category,CO,SO2
Forests,5 - Poor,1 - Very Good,5 - Poor,211.37253173874998,1.4415749999999998
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,149.07519663375,0.3539867499999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,165.78055670375002,0.5157634999999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,141.279961115,0.653514
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,128.87224887125,1.3454699999999997
Forests,2 - Good,1 - Very Good,2 - Good,102.95660909000001,0.10411374999999998
Forests,2 - Good,1 - Very Good,2 - Good,104.17254769875,1.0971987499999998
Forests,2 - Good,1 - Very Good,2 - Good,111.6571663225,0.301129
Forests,2 - Good,1 - Very Good,2 - Good,103.83458954250001,0.0864945
Forests,6 - Very Poor,1 - Very Good,6 - Very Poor,120.97098499875001,0.599855375
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.16597365875,0.19301087499999997
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.99979043625,0.9129974999999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.032926705,0.8889712499999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,137.10543124375005,0.06951594999999999
Forests,2 - Good,1 - Very Good,2 - Good,118.86851238375,0.67113325
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.07819447375002,1.4415749999999998
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.07828156625,1.8660387499999997
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,147.43812417375,0.54299325
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.5628720725,0.2402625
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,129.18696222875002,0.8489275
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,132.10687868375,0.220240625
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.18860070625001,0.30593424999999996
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,135.41983846125004,0.5341836249999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.16876086875,0.061106762499999995
Forests,3 - Satisfactory,2 - Good,3 - Satisfactory,140.81861890875,3.7320774999999995
Forests,2 - Good,1 - Very Good,2 - Good,119.3223128975,0.6423017499999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.83393928625,0.0279505375
Forests,3 - Satisfactory,2 - Good,3 - Satisfactory,132.3796225575,3.1474387499999996
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,131.046563635,0.357991125
Forests,5 - Poor,1 - Very Good,5 - Poor,212.43364157124998,1.8500212499999997
Forests,5 - Poor,1 - Very Good,5 - Poor,232.62994046,0.18420124999999996
Forests,4 - Borderline,1 - Very Good,4 - Borderline,181.65504213875,1.0811812499999998
Forests,4 - Borderline,1 - Very Good,4 - Borderline,183.99875438000004,1.9541349999999995
Forests,6 - Very Poor,2 - Good,6 - Very Poor,268.46301791875,2.0502399999999996
Forests,4 - Borderline,1 - Very Good,4 - Borderline,205.13300313125,1.9941787499999999
Forests,4 - Borderline,1 - Very Good,4 - Borderline,188.50209013999998,0.4412821249999999
Forests,6 - Very Poor,4 - Borderline,6 - Very Poor,269.42071833250003,6.110676249999999
Forests,4 - Borderline,1 - Very Good,4 - Borderline,173.92682754750004,0.96905875
Forests,5 - Poor,1 - Very Good,5 - Poor,239.334091945,1.14525125
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,163.27682683375002,0.22824937499999998
Forests,5 - Poor,2 - Good,5 - Poor,216.6328902675,3.5078325
Forests,6 - Very Poor,1 - Very Good,6 - Very Poor,251.50164644875,0.7352032499999999
Forests,6 - Very Poor,1 - Very Good,6 - Very Poor,253.77644358625,0.020822749999999998
Forests,5 - Poor,1 - Very Good,5 - Poor,212.7116023075,0.590244875
Forests,5 - Poor,1 - Very Good,5 - Poor,236.00406357375002,0.2738992499999999
Forests,5 - Poor,1 - Very Good,5 - Poor,242.91281760500001,0.5934483749999999
Forests,5 - Poor,1 - Very Good,5 - Poor,238.75741156125002,1.4415749999999998
Forests,6 - Very Poor,1 - Very Good,6 - Very Poor,270.09433432375,1.5456887499999998
Forests,6 - Very Poor,1 - Very Good,6 - Very Poor,264.45148524,0.040123837499999995
Forests,5 - Poor,1 - Very Good,5 - Poor,230.81625094500004,0.98507625
Forests,6 - Very Poor,1 - Very Good,6 - Very Poor,265.246339015,1.7138724999999997
Forests,4 - Borderline,1 - Very Good,4 - Borderline,208.7232023875,0.96105
Forests,4 - Borderline,1 - Very Good,4 - Borderline,204.61077768875003,0.46050312499999996
Forests,4 - Borderline,1 - Very Good,4 - Borderline,196.2636961525,0.47732149999999995
Forests,4 - Borderline,1 - Very Good,4 - Borderline,196.67566373125,0.1505645
Forests,4 - Borderline,1 - Very Good,4 - Borderline,175.16196000875,0.98507625
Forests,4 - Borderline,1 - Very Good,4 - Borderline,201.95946663,1.3614875
Forests,5 - Poor,1 - Very Good,5 - Poor,223.33917401375,0.6062623749999999
Forests,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.77709255250002,0.22905024999999998
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,52.24220376875,0.80888375
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,60.556618642500005,0.025627999999999998
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,48.742263236250004,0.1505645
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,46.852277982500006,0.737605875
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,47.71914196625001,0.45089262499999994
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,61.906907216250005,0.2594835
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,62.739465952500005,0.602258
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,49.1160881975,1.04914625
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,51.004154766250004,0.44208299999999995
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,60.5564085675,1.1612687499999998
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,40.89036698875,0.45409612499999996
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,44.23504459000001,0.09930849999999998
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,51.99959165250001,0.527776625
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,45.889885893750005,0.24186424999999998
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,50.19499138250001,0.1185295
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,42.79269414875001,1.3294525
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,39.0746432475,0.5109582500000001
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,42.42220237750001,0.8489275
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,46.92404310375001,0.051255999999999996
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,53.669285258749994,1.3855137499999999
Grasberg,1 - Very Good,2 - Good,2 - Good,50.09874552125,2.33054625
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,47.88130586125001,0.98507625
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,56.58920171375,0.324354375
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,53.537949870000006,0.7392076249999999
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,51.70879533375,1.5697149999999997
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,57.079807367499996,0.19541349999999996
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,45.788703270000006,0.6983630000000001
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,38.581649741250004,0.09450325
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,50.920320836250006,0.6727349999999999
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,49.1906928325,0.98507625
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,48.7036969675,0.4220611249999999
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,50.439438153750004,1.51365375
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,51.94934521375001,0.0221842375
Grasberg,1 - Very Good,1 - Very Good,1 - Very Good,54.6952180325,0.6559166249999998
Industrial,2 - Good,1 - Very Good,2 - Good,115.6499288,0.589444
Industrial,2 - Good,1 - Very Good,2 - Good,118.81391389125,0.9210062499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,148.8175851625,1.3374612499999998
Industrial,2 - Good,1 - Very Good,2 - Good,115.2742936925,0.5389888749999999
Industrial,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,125.65542641625,4.268663750000001
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,130.54500257,2.13833625
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,146.60605911375,1.22533875
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,143.04085178,2.5147474999999995
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,135.43271605875003,3.7080512499999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,129.99999449375002,0.34838062499999994
Industrial,6 - Very Poor,1 - Very Good,6 - Very Poor,120.33618736625002,1.4976362499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,143.24197408375002,0.7039691249999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.82411203875,0.4476891249999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,142.886782775,0.7928662499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,148.46643429625,0.603058875
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,140.23321691125,0.8249012499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,146.66538429375,1.9461262499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,136.15340285500002,0.667128875
Industrial,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,134.55664028625,5.934483749999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.32771761875,0.7271944999999999
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,125.9159369225,2.7069574999999997
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,131.89866985,1.2493649999999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,140.06922536374998,1.5857324999999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,147.26899979375,0.130542625
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,147.50422427250004,2.6749224999999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,143.83758222500003,1.1292337499999998
Industrial,3 - Satisfactory,4 - Borderline,4 - Borderline,138.7401333575,7.536233749999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.08870522625,0.9210062499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.9821156875,0.35719024999999993
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,149.77049236500002,2.43466
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,141.90812037749998,2.5547912499999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.60504846125002,0.30913775
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,133.97381520875,0.9450324999999999
Industrial,2 - Good,1 - Very Good,2 - Good,117.42177837750002,1.4896274999999999
Industrial,2 - Good,1 - Very Good,2 - Good,115.42666459125002,0.271496625
Industrial,2 - Good,1 - Very Good,2 - Good,108.63589918375001,0.5237722499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,131.74545865125,0.3619954999999999
Industrial,2 - Good,1 - Very Good,2 - Good,115.09832436875003,0.13614874999999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,129.4664285025,0.3700042499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,123.31340527875,0.6166737499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,155.68240200750003,0.0008008749999999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,152.60494330749998,1.4095399999999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,143.5008670125,1.0811812499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,165.18410476125,0.33636749999999993
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,161.62817223875,0.9450324999999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,135.6750970925,0.9129974999999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,125.74680203875002,0.41084887499999995
Industrial,6 - Very Poor,1 - Very Good,6 - Very Poor,170.74259122625003,1.4816187499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.09121562250002,0.020021875
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,149.36504061250002,0.0730398
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,169.58460880875,0.8969799999999999
Industrial,4 - Borderline,1 - Very Good,4 - Borderline,185.14110721749998,1.3694962499999999
Industrial,4 - Borderline,1 - Very Good,4 - Borderline,180.4201197525,1.697855
Industrial,6 - Very Poor,2 - Good,6 - Very Poor,170.88692325500003,2.939211249999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,136.082117405,0.54940025
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,139.08497497124998,0.16978549999999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,142.23322894625002,0.40844624999999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,142.53968285500002,0.9370237499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,149.1308069875,0.8969799999999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,131.57437007000001,1.6498024999999998
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,132.428885145,2.0662574999999994
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,130.17543512875002,3.1154037499999996
Industrial,2 - Good,1 - Very Good,2 - Good,118.31852903125002,0.274700125
Industrial,2 - Good,1 - Very Good,2 - Good,114.3629743375,0.21303274999999997
Industrial,2 - Good,1 - Very Good,2 - Good,108.1458887425,0.8569362499999998
Industrial,2 - Good,1 - Very Good,2 - Good,85.92142776875,0.43006987499999993
Industrial,2 - Good,1 - Very Good,2 - Good,91.81707760625001,0.5758291249999999
Industrial,2 - Good,1 - Very Good,2 - Good,111.92903838500001,1.3935224999999998
Industrial,2 - Good,1 - Very Good,2 - Good,105.77425053125,0.9370237499999998
Industrial,2 - Good,1 - Very Good,2 - Good,84.89878617000001,0.362796375
Industrial,2 - Good,1 - Very Good,2 - Good,97.1872283325,0.08329099999999999
Industrial,2 - Good,1 - Very Good,2 - Good,97.81629792,0.9210062499999999
Industrial,2 - Good,1 - Very Good,2 - Good,97.86597715625001,0.217838
Industrial,2 - Good,1 - Very Good,2 - Good,115.26467575875002,0.7175839999999998
Industrial,2 - Good,1 - Very Good,2 - Good,78.93270168625,0.18500212499999996
Industrial,2 - Good,1 - Very Good,2 - Good,87.64382219,0.22184237499999998
Industrial,2 - Good,1 - Very Good,2 - Good,87.1884846275,0.30913775
Industrial,2 - Good,2 - Good,2 - Good,80.48402153125001,2.4426687499999993
Industrial,2 - Good,1 - Very Good,2 - Good,93.46485688875,0.630288625
Industrial,2 - Good,1 - Very Good,2 - Good,91.08655229749999,0.6847481249999999
Industrial,6 - Very Poor,1 - Very Good,6 - Very Poor,70.6868692975,0.10091024999999999
Industrial,2 - Good,1 - Very Good,2 - Good,76.3603928325,0.7576277499999999
Industrial,2 - Good,1 - Very Good,2 - Good,74.95821573375001,0.7928662499999999
Industrial,2 - Good,1 - Very Good,2 - Good,84.6025454075,1.24135625
Industrial,2 - Good,1 - Very Good,2 - Good,95.91975132375,0.6679297499999999
Industrial,2 - Good,2 - Good,2 - Good,81.95749808500001,2.0982925
Industrial,2 - Good,1 - Very Good,2 - Good,91.52852558875,0.15617062499999998
Industrial,2 - Good,1 - Very Good,2 - Good,88.25295916125,1.15326
Industrial,1 - Very Good,1 - Very Good,1 - Very Good,68.13116337125001,0.4348751249999999
Industrial,2 - Good,1 - Very Good,2 - Good,80.11557449000001,0.06951594999999999
Industrial,2 - Good,1 - Very Good,2 - Good,98.35004947750001,1.4095399999999998
Industrial,2 - Good,1 - Very Good,2 - Good,87.66245934375,1.3694962499999999
Industrial,2 - Good,1 - Very Good,2 - Good,84.66647823250001,0.929015
Industrial,2 - Good,1 - Very Good,2 - Good,103.56761572875001,0.654314875
Industrial,2 - Good,2 - Good,2 - Good,111.79899495749999,2.5307649999999993
Industrial,2 - Good,1 - Very Good,2 - Good,118.92416825375,1.5296712499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.74614850499998,0.9930849999999999
Industrial,2 - Good,1 - Very Good,2 - Good,117.744166475,0.49093637499999987
Industrial,2 - Good,1 - Very Good,2 - Good,118.46259496500001,1.4095399999999998
Industrial,2 - Good,2 - Good,2 - Good,113.27103249750003,3.43575375
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,149.69669651875003,0.24266512499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.03931090750002,1.83400375
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,124.45050974250002,0.7360041249999999
Industrial,2 - Good,1 - Very Good,2 - Good,112.69776933375002,0.0534183625
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,125.09250944624999,1.4575925
Industrial,2 - Good,1 - Very Good,2 - Good,111.52814526,0.306735125
Industrial,2 - Good,1 - Very Good,2 - Good,116.653008915,0.335566625
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.4797322675,1.5777237499999996
Industrial,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,125.36440251625001,4.140523749999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,144.90147555125,0.34998237499999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,128.60877280625,1.4015312499999997
Industrial,2 - Good,1 - Very Good,2 - Good,117.45256486874999,1.3855137499999999
Industrial,2 - Good,1 - Very Good,2 - Good,108.50221095500002,0.04861311249999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.4244186425,0.654314875
Industrial,2 - Good,1 - Very Good,2 - Good,117.2099947675,1.4415749999999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,130.34935622125002,1.761925
Industrial,2 - Good,1 - Very Good,2 - Good,119.14355657875001,0.18179862499999996
Industrial,2 - Good,1 - Very Good,2 - Good,117.76334282125,0.14976362499999998
Industrial,2 - Good,2 - Good,2 - Good,118.48888585125,2.0662574999999994
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,121.42750948500002,0.09049887499999998
Industrial,2 - Good,1 - Very Good,2 - Good,115.94335105624998,1.2814
Industrial,2 - Good,1 - Very Good,2 - Good,118.02751913625,0.5437941249999999
Industrial,2 - Good,1 - Very Good,2 - Good,115.69625383875001,1.7699337499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.63113944500003,1.46560125
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,133.57310765000003,0.4412821249999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.95349646999998,0.589444
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.9391304025,0.6567175
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,155.68766788750003,0.369203375
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,161.0680247575,2.41063375
Industrial,4 - Borderline,2 - Good,4 - Borderline,182.8847896775,2.0902837499999998
Industrial,4 - Borderline,2 - Good,4 - Borderline,171.30209097625,2.5788175
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,161.72324168,3.6840249999999997
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,157.77219309500003,3.2195174999999994
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,148.31697643750002,0.159374125
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,147.07953665250002,1.5296712499999998
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,167.70547392875002,2.0742662499999995
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,125.59341227625,1.1933037499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,137.1860405225,1.3054262499999998
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,129.21600509750002,3.5318587499999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.26869037624999,1.3294525
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,138.50042027625003,0.33476575
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,153.74915881,1.0971987499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,151.12498243875,1.3374612499999998
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,147.383144045,3.01929875
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,144.03282593,3.1474387499999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,132.73763587375,0.012413562499999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,134.296984085,0.8969799999999999
Industrial,2 - Good,1 - Very Good,2 - Good,118.03085932875,0.8409187499999999
Industrial,2 - Good,1 - Very Good,2 - Good,100.75602094625,0.0800875
Industrial,2 - Good,1 - Very Good,2 - Good,105.72339837625002,0.694358625
Industrial,2 - Good,1 - Very Good,2 - Good,98.84015095125001,0.42366287499999994
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,123.38799590874999,2.0982925
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.84627408250002,1.9060825
Industrial,2 - Good,1 - Very Good,2 - Good,116.68330873250001,0.258682625
Industrial,2 - Good,2 - Good,2 - Good,115.12794494374998,2.39461625
Industrial,2 - Good,1 - Very Good,2 - Good,95.52546155625001,1.0251199999999998
Industrial,2 - Good,1 - Very Good,2 - Good,92.440800785,0.47972412499999995
Industrial,2 - Good,1 - Very Good,2 - Good,78.6113464575,1.6097587499999997
Industrial,2 - Good,2 - Good,2 - Good,85.70296727500002,3.7000424999999995
Industrial,2 - Good,1 - Very Good,2 - Good,88.44315406375,0.6591201249999998
Industrial,2 - Good,1 - Very Good,2 - Good,75.81355010125,0.6951594999999999
Industrial,1 - Very Good,1 - Very Good,1 - Very Good,68.77930426750001,1.8900649999999999
Industrial,2 - Good,1 - Very Good,2 - Good,76.35689858500001,0.0019140912499999998
Industrial,2 - Good,1 - Very Good,2 - Good,82.29628253625002,0.34757974999999997
Industrial,2 - Good,2 - Good,2 - Good,77.45678125999999,2.2584674999999996
Industrial,2 - Good,1 - Very Good,2 - Good,81.28225751375,0.41965849999999993
Industrial,2 - Good,1 - Very Good,2 - Good,75.05859307,0.5910457499999999
Industrial,2 - Good,1 - Very Good,2 - Good,74.76103933875001,0.5886431249999999
Industrial,2 - Good,2 - Good,2 - Good,81.4117022275,2.37859875
Industrial,2 - Good,1 - Very Good,2 - Good,89.98098009124999,0.5157634999999999
Industrial,2 - Good,1 - Very Good,2 - Good,77.56188528375,0.7816539999999998
Industrial,2 - Good,1 - Very Good,2 - Good,79.85633143625002,1.1692774999999997
Industrial,2 - Good,1 - Very Good,2 - Good,89.96539252625001,0.59745275
Industrial,2 - Good,1 - Very Good,2 - Good,82.55566213875002,0.9370237499999998
Industrial,2 - Good,1 - Very Good,2 - Good,87.14976780500001,0.21463449999999998
Industrial,2 - Good,1 - Very Good,2 - Good,82.01835331125001,0.8889712499999999
Industrial,2 - Good,1 - Very Good,2 - Good,94.22969094625,0.167382875
Industrial,2 - Good,1 - Very Good,2 - Good,95.3535116675,1.0811812499999998
Industrial,2 - Good,2 - Good,2 - Good,82.56148121625002,2.1543537499999994
Industrial,2 - Good,1 - Very Good,2 - Good,104.45016881375,0.34437625000000005
Industrial,2 - Good,1 - Very Good,2 - Good,117.46709855750001,0.7616321249999999
Industrial,2 - Good,1 - Very Good,2 - Good,107.44286225125,1.3534787499999998
Industrial,2 - Good,1 - Very Good,2 - Good,111.03687436875,0.4532952499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.43196416749998,1.9781612499999999
Industrial,2 - Good,2 - Good,2 - Good,119.97499141375,2.84310625
Industrial,2 - Good,1 - Very Good,2 - Good,119.29696034625002,0.8489275
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,148.70987970999997,0.02402625
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,127.63235471,0.029712462499999998
Industrial,2 - Good,2 - Good,2 - Good,117.95338366875004,3.6279637499999997
Industrial,2 - Good,1 - Very Good,2 - Good,102.64498733625001,1.85803
Industrial,6 - Very Poor,1 - Very Good,6 - Very Poor,120.67449214624999,0.2402625
Industrial,2 - Good,1 - Very Good,2 - Good,109.71493891750002,0.284310625
Industrial,2 - Good,1 - Very Good,2 - Good,103.67700878375,1.1052075
Industrial,2 - Good,1 - Very Good,2 - Good,117.67339921000001,0.8809625
Industrial,3 - Satisfactory,3 - Satisfactory,3 - Satisfactory,127.647186005,4.9814425
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,123.2277892125,0.0471715375
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,123.55721482250001,1.85803
Industrial,2 - Good,1 - Very Good,2 - Good,115.03089029375002,0.3171465
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,125.88955500375002,0.7584286249999999
Industrial,2 - Good,2 - Good,2 - Good,118.71345602625001,2.11431
Industrial,2 - Good,1 - Very Good,2 - Good,108.26844299625,1.4575925
Industrial,6 - Very Poor,1 - Very Good,6 - Very Poor,120.63347500250002,0.8329099999999998
Industrial,2 - Good,2 - Good,2 - Good,118.214650445,2.8030624999999993
Industrial,2 - Good,2 - Good,2 - Good,112.41350284625003,2.41063375
Industrial,2 - Good,1 - Very Good,2 - Good,110.13217937875001,0.28671325000000003
Industrial,2 - Good,2 - Good,2 - Good,115.13540260625001,2.4026249999999996
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,121.7518302725,0.167382875
Industrial,2 - Good,1 - Very Good,2 - Good,116.41083795625002,1.53768
Industrial,2 - Good,1 - Very Good,2 - Good,111.73300339750001,1.7459074999999997
Industrial,6 - Very Poor,3 - Satisfactory,6 - Very Poor,120.00186350750002,4.693127499999999
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,143.545648,2.3705899999999995
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,141.49501839375,1.62577625
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,128.1484319575,1.2013124999999998
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,129.88481737375,1.51365375
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,165.35908673250003,0.8409187499999999
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,123.04567169375002,1.3534787499999998
Industrial,2 - Good,2 - Good,2 - Good,114.09361267125,3.5959287499999997
Industrial,3 - Satisfactory,2 - Good,3 - Satisfactory,121.78724891750002,2.4426687499999993
Industrial,2 - Good,1 - Very Good,2 - Good,112.88368921000001,1.6898462499999998
Industrial,2 - Good,1 - Very Good,2 - Good,107.89191507,1.4736099999999996
Industrial,2 - Good,2 - Good,2 - Good,117.44596501250001,2.9872637499999994
Industrial,3 - Satisfactory,1 - Very Good,3 - Satisfactory,122.28184599625,1.15326
Industrial,2 - Good,1 - Very Good,2 - Good,112.52711490749998,0.48132587499999996
